"word","pos"
"express","NOUN"
"express","ADV"
"extend","VERB"
"extension","NOUN"
"extensive","ADJ"
"extent","NOUN"
"external","ADJ"
"external","NOUN"
"extraordinary","ADJ"
"extra","ADJ"
"extra","NOUN"
"extra","ADV"
"extremely","ADV"
"extreme","ADJ"
"extreme","NOUN"
"eye","NOUN"
"eye","VERB"
"fabric","NOUN"
"face","NOUN"
"face","VERB"
"facility","NOUN"
"factory","NOUN"
"factor","NOUN"
"factor","VERB"
"fact","NOUN"
"faculty","NOUN"
"fade","VERB"
"fade","NOUN"
"failure","NOUN"
"fail","VERB"
"fail","NOUN"
"fairly","ADV"
"fair","ADJ"
"fair","ADV"
"fair","VERB"
"fair","NOUN"
"faith","NOUN"
"faith","INTER"
"fall","NOUN"
"fall","VERB"
"false","ADJ"
"false","ADV"
"familiar","ADJ"
"familiar","NOUN"
"family","NOUN"
"famous","ADJ"
"fan","NOUN"
"fan","VERB"
"farmer","NOUN"
"farm","NOUN"
"farm","VERB"
"far","NOUN"
"far","ADV"
"far","ADJ"
"far","INTER"
"fashion","NOUN"
"fashion","VERB"
"fast","ADJ"
"fast","ADV"
"fast","INTER"
"fast","VERB"
"fast","NOUN"
"fate","NOUN"
"fate","VERB"
"father","NOUN"
"father","VERB"
"fault","NOUN"
"fault","VERB"
"fear","NOUN"
"fear","VERB"
"feature","NOUN"
"feature","VERB"
"federal","ADJ"
"federal","NOUN"
"feed","VERB"
"feed","NOUN"
"feel","VERB"
"feel","NOUN"
"fee","NOUN"
"fee","VERB"
"fellow","NOUN"
"fellow","VERB"
"female","ADJ"
"female","NOUN"
"fence","NOUN"
"fence","VERB"
"fewer","ADJ"
"fewer","PRO"
"few","DEFAR"
"few","NOUN"
"fiction","NOUN"
"field","NOUN"
"field","VERB"
"fifteen","NOUN"
"fifteen","DEFAR"
"fifth","ADJ"
"fifth","NOUN"
"fifth","ADV"
"fifty","NOUN"
"fifty","DEFAR"
"fighter","NOUN"
"fighting","VERB"
"fight","VERB"
"fight","NOUN"
"figure","NOUN"
"figure","VERB"
"file","NOUN"
"file","VERB"
"fill","VERB"
"fill","NOUN"
"film","NOUN"
"film","VERB"
"finally","ADV"
"final","ADJ"
"final","NOUN"
"finance","NOUN"
"finance","VERB"
"financial","ADJ"
"finding","NOUN"
"finding","VERB"
"find","VERB"
"find","NOUN"
"fine","NOUN"
"fine","VERB"
"finger","NOUN"
"finger","VERB"
"finish","VERB"
"finish","NOUN"
"fire","NOUN"
"fire","VERB"
"firm","ADJ"
"firm","ADV"
"firm","VERB"
"firm","NOUN"
"first","ADJ"
"first","NOUN"
"first","ADV"
"fishing","NOUN"
"fish","NOUN"
"fish","VERB"
"fitness","NOUN"
"fit","NOUN"
"five","NOUN"
"five","DEFAR"
"fix","VERB"
"fix","NOUN"
"flag","NOUN"
"flag","VERB"
"flame","NOUN"
"flame","VERB"
"flat","ADJ"
"flat","ADV"
"flat","NOUN"
"flat","VERB"
"flee","VERB"
"flesh","NOUN"
"flesh","VERB"
"flight","NOUN"
"flight","VERB"
"float","VERB"
"float","NOUN"
"floor","NOUN"
"floor","VERB"
"flower","NOUN"
"flower","VERB"
"flow","VERB"
"flow","NOUN"
"fly","VERB"
"fly","NOUN"
"fly","ADJ"
"focus","NOUN"
"focus","VERB"
"folk","NOUN"
"following","ADJ"
"following","NOUN"
"follow","VERB"
"follow","NOUN"
"food","NOUN"
"football","NOUN"
"foot","NOUN"
"foot","VERB"
"force","NOUN"
"force","VERB"
"foreign","ADJ"
"forest","NOUN"
"forest","VERB"
"forever","ADV"
"forget","VERB"
"formal","ADJ"
"formal","NOUN"
"formation","NOUN"
"former","ADJ"
"former","NOUN"
"formula","NOUN"
"form","NOUN"
"form","VERB"
"forth","NOUN"
"forth","ADV"
"forth","PREP"
"fortune","NOUN"
"fortune","VERB"
"forward","ADJ"
"forward","NOUN"
"forward","ADV"
"forward","VERB"
"for","NOUN"
"for","PREP"
"for","CONJ"
"foundation","NOUN"
"founder","NOUN"
"founder","VERB"
"found","VERB"
"found","ADJ"
"fourth","ADJ"
"fourth","NOUN"
"fourth","ADV"
"four","NOUN"
"four","DEFAR"
"framework","NOUN"
"frame","NOUN"
"frame","VERB"
"freedom","NOUN"
"freeze","VERB"
"freeze","NOUN"
"free","ADJ"
"free","ADV"
"free","VERB"
"free","NOUN"
"frequency","NOUN"
"frequently","ADV"
"frequent","ADJ"
"frequent","VERB"
"fresh","ADJ"
"fresh","NOUN"
"fresh","VERB"
"fresh","ADV"
"friendly","ADJ"
"friendly","NOUN"
"friendship","NOUN"
"friend","NOUN"
"friend","VERB"
"from","PREP"
"front","NOUN"
"front","ADJ"
"front","VERB"
"fruit","NOUN"
"fruit","VERB"
"frustration","NOUN"
"fuel","NOUN"
"fuel","VERB"
"fully","ADV"
"full","ADJ"
"full","ADV"
"full","NOUN"
"full","VERB"
"function","NOUN"
"function","VERB"
"fundamental","ADJ"
"fundamental","NOUN"
"fund","NOUN"
"fund","VERB"
"funeral","NOUN"
"funny","ADJ"
"funny","NOUN"
"fun","NOUN"
"fun","VERB"
"furniture","NOUN"
"furthermore","ADV"
"gain","VERB"
"gain","NOUN"
"galaxy","NOUN"
"gallery","NOUN"
"game","NOUN"
"game","ADJ"
"game","VERB"
"gang","NOUN"
"gang","VERB"
"gap","NOUN"
"gap","VERB"
"garage","NOUN"
"garage","VERB"
"garden","NOUN"
"garden","VERB"
"garlic","NOUN"
"gas","NOUN"
"gas","VERB"
"gate","NOUN"
"gate","VERB"
"gather","VERB"
"gather","NOUN"
"gay","ADJ"
"gay","NOUN"
"gaze","VERB"
"gaze","NOUN"
"gear","NOUN"
"gear","VERB"
"gender","NOUN"
"generally","ADV"
"general","ADJ"
"general","NOUN"
"generate","VERB"
"generation","NOUN"
"genetic","ADJ"
"gene","NOUN"
"gentleman","NOUN"
"gently","ADV"
"gesture","NOUN"
"gesture","VERB"
"get","VERB"
"get","NOUN"
"ghost","NOUN"
"ghost","VERB"
"gifted","ADJ"
"gift","NOUN"
"gift","VERB"
"girlfriend","NOUN"
"girl","NOUN"
"given","NOUN"
"given","VERB"
"give","VERB"
"give","NOUN"
"glad","ADJ"
"glad","VERB"
"glad","NOUN"
"glance","VERB"
"glance","NOUN"
"glass","NOUN"
"glass","VERB"
"global","ADJ"
"glove","NOUN"
"glove","VERB"
"goal","NOUN"
"golden","ADJ"
"golden","NOUN"
"gold","NOUN"
"golf","NOUN"
"golf","VERB"
"good","ADJ"
"good","INTER"
"good","NOUN"
"government","NOUN"
"governor","NOUN"
"go","NOUN"
"go","VERB"
"grab","VERB"
"grab","NOUN"
"grade","NOUN"
"grade","VERB"
"gradually","ADV"
"graduate","NOUN"
"graduate","VERB"
"grain","NOUN"
"grain","VERB"
"grandfather","NOUN"
"grandmother","NOUN"
"grand","ADJ"
"grand","NOUN"
"grant","NOUN"
"grant","VERB"
"grass","NOUN"
"grass","VERB"
"grave","NOUN"
"grave","ADJ"
"grave","VERB"
"grave","ADV"
"greatest","ADJ"
"greatest","NOUN"
"great","ADJ"
"great","ADV"
"great","NOUN"
"green","NOUN"
"green","ADJ"
"green","VERB"
"grocery","NOUN"
"ground","NOUN"
"ground","VERB"
"ground","ADJ"
"group","NOUN"
"group","VERB"
"growing","ADJ"
"growing","VERB"
"growth","NOUN"
"grow","NOUN"
"grow","VERB"
"guarantee","NOUN"
"guarantee","VERB"
"guard","VERB"
"guard","NOUN"
"guess","VERB"
"guess","NOUN"
"guest","NOUN"
"guest","VERB"
"guideline","NOUN"
"guide","NOUN"
"guide","VERB"
"guilty","ADJ"
"gun","NOUN"
"gun","VERB"
"guy","NOUN"
"guy","VERB"
"habitat","NOUN"
"habit","NOUN"
"habit","VERB"
"hair","NOUN"
"half","NOUN"
"half","DEFAR"
"half","ADJ"
"half","ADV"
"hall","NOUN"
"handful","NOUN"
"handle","NOUN"
"handle","VERB"
"hand","NOUN"
"hand","VERB"
"hang","VERB"
"hang","NOUN"
"happen","VERB"
"happen","ADV"
"happy","ADJ"
"happy","INTER"
"happy","NOUN"
"hardly","ADV"
"hard","ADJ"
"hard","ADV"
"hard","NOUN"
"hate","VERB"
"hate","NOUN"
"hat","NOUN"
"hat","VERB"
"have","VERB"
"have","NOUN"
"headline","NOUN"
"headline","VERB"
"head","NOUN"
"head","VERB"
"healthy","ADJ"
"health","NOUN"
"health","INTER"
"hearing","NOUN"
"heart","NOUN"
"heart","VERB"
"hear","VERB"
"heat","NOUN"
"heat","VERB"
"heaven","NOUN"
"heavily","ADV"
"heavy","ADJ"
"heavy","NOUN"
"heel","NOUN"
"heel","VERB"
"height","NOUN"
"helicopter","NOUN"
"hello","NOUN"
"hell","NOUN"
"hell","INTER"
"helpful","ADJ"
"help","VERB"
"help","NOUN"
"help","INTER"
"here","NOUN"
"here","ADV"
"heritage","NOUN"
"hero","NOUN"
"herself","PRO"
"her","PRO"
"her","DEFAR"
"hey","INTER"
"hey","NOUN"
"he","NOUN"
"he","PRO"
"he","INTER"
"hide","VERB"
"hide","NOUN"
"highlight","NOUN"
"highlight","VERB"
"highly","ADV"
"highway","NOUN"
"high","ADJ"
"high","ADV"
"high","NOUN"
"hill","NOUN"
"hill","VERB"
"himself","PRO"
"him","NOUN"
"him","PRO"
"hip","NOUN"
"hip","INTER"
"hip","ADJ"
"hire","VERB"
"hire","NOUN"
"historian","NOUN"
"historical","ADJ"
"historic","ADJ"
"history","NOUN"
"his","DEFAR"
"his","PRO"
"hit","ADJ"
"hit","VERB"
"hit","NOUN"
"hi","INTER"
"hi","NOUN"
"hold","VERB"
"hold","NOUN"
"hole","NOUN"
"hole","VERB"
"holiday","NOUN"
"holiday","VERB"
"holy","ADJ"
"holy","NOUN"
"homeless","ADJ"
"home","NOUN"
"home","ADJ"
"home","ADV"
"home","VERB"
"honest","ADJ"
"honey","NOUN"
"honey","VERB"
"hope","NOUN"
"hope","VERB"
"horizon","NOUN"
"horror","NOUN"
"horse","NOUN"
"horse","VERB"
"hospital","NOUN"
"host","NOUN"
"host","VERB"
"hotel","NOUN"
"hot","ADJ"
"hot","ADV"
"hour","NOUN"
"household","NOUN"
"house","NOUN"
"house","VERB"
"housing","NOUN"
"however","CONJ"
"however","ADV"
"how","NOUN"
"how","ADV"
"how","INTER"
"huge","ADJ"
"human","ADJ"
"human","NOUN"
"hundred","NOUN"
"hundred","DEFAR"
"hungry","ADJ"
"hunter","NOUN"
"hunting","NOUN"
"hurt","VERB"
"hurt","NOUN"
"husband","NOUN"
"husband","VERB"
"hypothesis","NOUN"
"ice","NOUN"
"ice","VERB"
"idea","NOUN"
"identification","NOUN"
"identify","VERB"
"identity","NOUN"
"if","CONJ"
"if","NOUN"
"ignore","VERB"
"illegal","ADJ"
"illness","NOUN"
"illustrate","VERB"
"ill","ADJ"
"ill","NOUN"
"ill","ADV"
"image","NOUN"
"image","VERB"
"imagination","NOUN"
"imagine","VERB"
"immediately","ADV"
"immediately","CONJ"
"immediate","ADJ"
"immigrant","NOUN"
"immigration","NOUN"
"impact","NOUN"
"impact","VERB"
"implement","NOUN"
"implement","VERB"
"implication","NOUN"
"imply","VERB"
"importance","NOUN"
"important","ADJ"
"impose","VERB"
"impossible","ADJ"
"impression","NOUN"
"impressive","ADJ"
"impress","VERB"
"impress","NOUN"
"improvement","NOUN"
"improve","VERB"
"improve","NOUN"
"incident","NOUN"
"include","VERB"
"including","VERB"
"income","NOUN"
"incorporate","VERB"
"incorporate","ADJ"
"increased","VERB"
"increase","VERB"
"increase","NOUN"
"increasingly","ADV"
"increasing","ADJ"
"incredible","ADJ"
"indeed","ADV"
"indeed","INTER"
"independence","NOUN"
"independent","ADJ"
"independent","NOUN"
"index","NOUN"
"index","VERB"
"indicate","VERB"
"indication","NOUN"
"individual","ADJ"
"individual","NOUN"
"industrial","ADJ"
"industry","NOUN"
"infection","NOUN"
"inflation","NOUN"
"influence","NOUN"
"influence","VERB"
"information","NOUN"
"inform","VERB"
"inform","ADJ"
"ingredient","NOUN"
"initially","ADV"
"initial","ADJ"
"initial","NOUN"
"initial","VERB"
"injury","NOUN"
"inner","ADJ"
"inner","NOUN"
"innocent","ADJ"
"innocent","NOUN"
"inquiry","NOUN"
"inside","NOUN"
"inside","PREP"
"inside","ADJ"
"inside","ADV"
"insight","NOUN"
"insist","VERB"
"inspire","VERB"
"install","VERB"
"instance","NOUN"
"instance","VERB"
"instead","ADV"
"institutional","ADJ"
"institution","NOUN"
"instruction","NOUN"
"instructor","NOUN"
"instrument","NOUN"
"instrument","VERB"
"insurance","NOUN"
"intellectual","ADJ"
"intellectual","NOUN"
"intelligence","NOUN"
"intend","VERB"
"intense","ADJ"
"intensity","NOUN"
"intention","NOUN"
"interaction","NOUN"
"interested","ADJ"
"interesting","ADJ"
"interest","NOUN"
"interest","VERB"
"internal","ADJ"
"internal","NOUN"
"international","ADJ"
"international","NOUN"
"interpretation","NOUN"
"interpret","VERB"
"intervention","NOUN"
"interview","NOUN"
"interview","VERB"
"into","PREP"
"introduce","VERB"
"introduction","NOUN"
"invasion","NOUN"
"investigate","VERB"
"investigation","NOUN"
"investigator","NOUN"
"investment","NOUN"
"investor","NOUN"
"invest","VERB"
"invite","VERB"
"invite","NOUN"
"involved","ADJ"
"involvement","NOUN"
"involve","VERB"
"in","NOUN"
"in","PREP"
"in","ADV"
"in","ADJ"
"iron","NOUN"
"iron","ADJ"
"iron","VERB"
"island","NOUN"
"island","VERB"
"issue","NOUN"
"issue","VERB"
"item","NOUN"
"item","VERB"
"item","ADV"
"itself","PRO"
"its","DEFAR"
"it","PRO"
"it","NOUN"
"jacket","NOUN"
"jacket","VERB"
"jail","NOUN"
"jail","VERB"
"jet","NOUN"
"jet","VERB"
"job","NOUN"
"job","VERB"
"joint","NOUN"
"joint","ADJ"
"joint","VERB"
"join","VERB"
"join","NOUN"
"joke","NOUN"
"joke","VERB"
"journalist","NOUN"
"journal","NOUN"
"journey","NOUN"
"journey","VERB"
"joy","NOUN"
"joy","VERB"
"judge","NOUN"
"judge","VERB"
"judgment","NOUN"
"juice","NOUN"
"jump","VERB"
"jump","NOUN"
"junior","ADJ"
"junior","NOUN"
"justice","NOUN"
"justify","VERB"
"just","ADJ"
"just","ADV"
"just","NOUN"
"keep","VERB"
"keep","NOUN"
"key","NOUN"
"key","VERB"
"kick","VERB"
"kick","NOUN"
"kid","NOUN"
"kid","VERB"
"killer","NOUN"
"killing","ADJ"
"killing","NOUN"
"kill","VERB"
"kill","NOUN"
"kind","ADJ"
"kind","NOUN"
"king","NOUN"
"king","VERB"
"kiss","VERB"
"kiss","NOUN"
"kitchen","NOUN"
"knee","NOUN"
"knee","VERB"
"knife","NOUN"
"knife","VERB"
"knock","VERB"
"knock","NOUN"
"knowledge","NOUN"
"know","VERB"
"know","NOUN"
"label","NOUN"
"label","VERB"
"laboratory","NOUN"
"lab","NOUN"
"lack","NOUN"
"lack","VERB"
"lady","NOUN"
"lake","NOUN"
"landscape","NOUN"
"landscape","VERB"
"land","NOUN"
"land","VERB"
"language","NOUN"
"lap","NOUN"
"lap","VERB"
"largely","ADV"
"large","ADJ"
"large","NOUN"
"large","ADV"
"last","ADJ"
"last","ADV"
"last","NOUN"
"last","VERB"
"later","ADJ"
"later","ADV"
"late","ADJ"
"late","ADV"
"latter","ADJ"
"laugh","VERB"
"laugh","NOUN"
"launch","VERB"
"launch","NOUN"
"lawn","NOUN"
"lawsuit","NOUN"
"lawyer","NOUN"
"law","NOUN"
"layer","NOUN"
"layer","VERB"
"lay","NOUN"
"lay","VERB"
"lay","ADJ"
"leadership","NOUN"
"leader","NOUN"
"leading","ADJ"
"leading","NOUN"
"lead","NOUN"
"lead","VERB"
"leaf","NOUN"
"leaf","VERB"
"league","NOUN"
"league","VERB"
"lean","NOUN"
"lean","VERB"
"lean","ADJ"
"learning","NOUN"
"learn","VERB"
"least","DEFAR"
"least","ADV"
"least","ADJ"
"leather","NOUN"
"leather","VERB"
"leave","VERB"
"leave","NOUN"
"left","ADJ"
"left","ADV"
"left","NOUN"
"left","VERB"
"legacy","NOUN"
"legal","ADJ"
"legend","NOUN"
"legislation","NOUN"
"legitimate","ADJ"
"legitimate","VERB"
"leg","NOUN"
"leg","VERB"
"lemon","NOUN"
"length","NOUN"
"lesson","NOUN"
"lesson","VERB"
"less","DEFAR"
"less","ADV"
"less","PREP"
"letter","NOUN"
"letter","VERB"
"let","NOUN"
"let","VERB"
"level","ADJ"
"level","VERB"
"level","NOUN"
"liberal","ADJ"
"liberal","NOUN"
"library","NOUN"
"license","VERB"
"lie","NOUN"
"lie","VERB"
"lifetime","NOUN"
"life","NOUN"
"lift","VERB"
"lift","NOUN"
"light","NOUN"
"light","ADJ"
"light","VERB"
"light","ADV"
"likely","ADJ"
"likely","ADV"
"like","ADJ"
"like","PREP"
"like","ADV"
"like","CONJ"
"like","NOUN"
"like","VERB"
"limitation","NOUN"
"limited","ADJ"
"limited","NOUN"
"limit","NOUN"
"limit","VERB"
"line","NOUN"
"line","VERB"
"link","NOUN"
"link","VERB"
"lip","NOUN"
"lip","VERB"
"listen","VERB"
"list","NOUN"
"list","VERB"
"literally","ADV"
"literary","ADJ"
"literature","NOUN"
"little","DEFAR"
"little","ADJ"
"little","ADV"
"little","NOUN"
"live","VERB"
"live","ADJ"
"living","ADJ"
"living","NOUN"
"load","NOUN"
"load","VERB"
"loan","NOUN"
"loan","VERB"
"local","ADJ"
"local","NOUN"
"locate","VERB"
"location","NOUN"
"lock","NOUN"
"lock","VERB"
"long","ADJ"
"long","NOUN"
"long","ADV"
"long","VERB"
"look","VERB"
"look","NOUN"
"loose","ADJ"
"loose","NOUN"
"loose","ADV"
"loose","VERB"
"lose","NOUN"
"lose","VERB"
"loss","NOUN"
"lost","ADJ"
"lots","ADV"
"lot","NOUN"
"lot","PRO"
"lot","ADV"
"lot","VERB"
"loud","ADJ"
"loud","ADV"
"lovely","ADJ"
"lovely","NOUN"
"lover","NOUN"
"love","NOUN"
"love","VERB"
"lower","ADJ"
"lower","VERB"
"lower","NOUN"
"low","ADJ"
"low","ADV"
"low","NOUN"
"low","VERB"
"lucky","ADJ"
"lucky","NOUN"
"luck","NOUN"
"luck","VERB"
"lunch","NOUN"
"lunch","VERB"
"lung","NOUN"
"machine","NOUN"
"machine","VERB"
"mad","ADJ"
"mad","VERB"
"mad","NOUN"
"magazine","NOUN"
"mail","NOUN"
"mail","VERB"
"mainly","ADV"
"maintain","VERB"
"maintenance","NOUN"
"main","ADJ"
"main","NOUN"
"majority","NOUN"
"major","NOUN"
"major","ADJ"
"major","VERB"
"maker","NOUN"
"makeup","NOUN"
"make","VERB"
"make","NOUN"
"male","ADJ"
"male","NOUN"
"mall","NOUN"
"management","NOUN"
"manager","NOUN"
"manage","VERB"
"manage","NOUN"
"manner","NOUN"
"manufacturer","NOUN"
"manufacturing","VERB"
"many","DEFAR"
"many","NOUN"
"man","NOUN"
"man","INTER"
"man","VERB"
"man","ADJ"
"map","NOUN"
"map","VERB"
"margin","NOUN"
"margin","VERB"
"marketing","NOUN"
"market","NOUN"
"market","VERB"
"mark","NOUN"
"mark","VERB"
"marriage","NOUN"
"married","ADJ"
"married","NOUN"
"marry","VERB"
"marry","INTER"
"mask","NOUN"
"mask","VERB"
"massive","ADJ"
"mass","NOUN"
"mass","VERB"
"master","NOUN"
"master","VERB"
"match","NOUN"
"match","VERB"
"math","NOUN"
"matter","NOUN"
"matter","VERB"
"maybe","ADV"
"mayor","NOUN"
"may","NOUN"
"may","VERB"
"meal","NOUN"
"meanwhile","ADV"
"meanwhile","NOUN"
"mean","VERB"
"mean","ADJ"
"mean","NOUN"
"measurement","NOUN"
"measure","NOUN"
"measure","VERB"
"meat","NOUN"
"mechanism","NOUN"
"media","NOUN"
"medical","ADJ"
"medical","NOUN"
"medication","NOUN"
"medicine","NOUN"
"medium","ADJ"
"medium","NOUN"
"meeting","NOUN"
"meet","VERB"
"meet","NOUN"
"meet","ADJ"
"membership","NOUN"
"member","NOUN"
"memory","NOUN"
"mental","ADJ"
"mention","VERB"
"mention","NOUN"
"menu","NOUN"
"merely","ADV"
"mere","ADJ"
"mere","NOUN"
"message","NOUN"
"message","VERB"
"mess","NOUN"
"mess","VERB"
"metal","NOUN"
"metal","ADJ"
"metal","VERB"
"meter","NOUN"
"meter","VERB"
"method","NOUN"
"me","NOUN"
"me","PRO"
"middle","ADJ"
"middle","NOUN"
"middle","VERB"
"might","VERB"
"might","NOUN"
"military","ADJ"
"military","NOUN"
"milk","NOUN"
"milk","VERB"
"million","NOUN"
"million","DEFAR"
"mind","NOUN"
"mind","VERB"
"mine","NOUN"
"mine","PRO"
"mine","DEFAR"
"mine","VERB"
"minister","NOUN"
"minister","VERB"
"minority","NOUN"
"minor","ADJ"
"minor","NOUN"
"minor","VERB"
"minute","NOUN"
"minute","VERB"
"minute","ADJ"
"miracle","NOUN"
"mirror","NOUN"
"mirror","VERB"
"missile","NOUN"
"mission","NOUN"
"mission","VERB"
"miss","NOUN"
"miss","VERB"
"mistake","NOUN"
"mistake","VERB"
"mixture","NOUN"
"mix","VERB"
"mix","NOUN"
"model","NOUN"
"model","VERB"
"moderate","ADJ"
"moderate","NOUN"
"moderate","VERB"
"modern","ADJ"
"modern","NOUN"
"modest","ADJ"
"mode","NOUN"
"moment","NOUN"
"mom","NOUN"
"money","NOUN"
"monitor","NOUN"
"monitor","VERB"
"month","NOUN"
"mood","NOUN"
"moon","NOUN"
"moon","VERB"
"moral","ADJ"
"moral","NOUN"
"moreover","CONJ"
"more","DEFAR"
"more","ADV"
"more","NOUN"
"morning","NOUN"
"mortgage","NOUN"
"mortgage","VERB"
"mostly","ADV"
"most","DEFAR"
"most","ADV"
"most","NOUN"
"mother","NOUN"
"mother","VERB"
"motion","NOUN"
"motion","VERB"
"motivation","NOUN"
"motor","NOUN"
"motor","ADJ"
"motor","VERB"
"mountain","NOUN"
"mount","NOUN"
"mount","VERB"
"mouse","NOUN"
"mouse","VERB"
"mouth","NOUN"
"mouth","VERB"
"movement","NOUN"
"move","VERB"
"move","NOUN"
"movie","NOUN"
"much","DEFAR"
"much","ADV"
"much","ADJ"
"multiple","ADJ"
"multiple","NOUN"
"murder","NOUN"
"murder","VERB"
"muscle","NOUN"
"muscle","VERB"
"museum","NOUN"
"musical","ADJ"
"musical","NOUN"
"musician","NOUN"
"music","NOUN"
"must","VERB"
"must","NOUN"
"mutual","ADJ"
"myself","PRO"
"mystery","NOUN"
"myth","NOUN"
"my","DEFAR"
"my","INTER"
"my","NOUN"
"naked","ADJ"
"name","NOUN"
"name","VERB"
"narrow","ADJ"
"narrow","VERB"
"narrow","NOUN"
"national","ADJ"
"national","NOUN"
"nation","NOUN"
"native","ADJ"
"native","NOUN"
"naturally","ADV"
"natural","ADJ"
"natural","NOUN"
"nature","NOUN"
"nearby","ADJ"
"nearby","ADV"
"nearly","ADV"
"near","PREP"
"near","ADV"
"near","VERB"
"near","NOUN"
"necessarily","ADV"
"necessary","ADJ"
"neck","NOUN"
"neck","VERB"
"need","VERB"
"need","NOUN"
"negative","ADJ"
"negative","NOUN"
"negative","VERB"
"negotiate","VERB"
"negotiation","NOUN"
"neither","DEFAR"
"neither","CONJ"
"neither","ADV"
"nerve","NOUN"
"nerve","VERB"
"nervous","ADJ"
"network","NOUN"
"net","NOUN"
"net","VERB"
"net","ADJ"
"nevertheless","CONJ"
"never","ADV"
"never","INTER"
"newly","ADV"
"newspaper","NOUN"
"news","NOUN"
"new","ADJ"
"new","ADV"
"new","NOUN"
"next","ADJ"
"next","ADV"
"next","PREP"
"nice","ADJ"
"nice","NOUN"
"night","NOUN"
"nine","NOUN"
"nine","DEFAR"
"nobody","PRO"
"nobody","NOUN"
"nod","NOUN"
"nod","VERB"
"noise","NOUN"
"noise","VERB"
"nomination","NOUN"
"nonetheless","CONJ"
"none","NOUN"
"normally","ADV"
"normal","ADJ"
"normal","NOUN"
"northern","ADJ"
"north","NOUN"
"north","ADJ"
"north","ADV"
"nor","CONJ"
"nor","NOUN"
"nose","NOUN"
"nose","VERB"
"note","NOUN"
"note","VERB"
"nothing","PRO"
"nothing","ADV"
"nothing","NOUN"
"notice","NOUN"
"notice","VERB"
"notion","NOUN"
"not","ADV"
"nowhere","ADV"
"nowhere","NOUN"
"now","ADV"
"now","CONJ"
"now","NOUN"
"no","NOUN"
"no","ADV"
"no","DEFAR"
"nuclear","ADJ"
"number","NOUN"
"number","VERB"
"numerous","ADJ"
"nurse","NOUN"
"nurse","VERB"
"nut","NOUN"
"nut","VERB"
"objective","ADJ"
"objective","NOUN"
"object","NOUN"
"object","VERB"
"obligation","NOUN"
"observation","NOUN"
"observer","NOUN"
"observe","VERB"
"obtain","VERB"
"obvious","ADJ"
"occasionally","ADV"
"occasion","NOUN"
"occasion","VERB"
"occupation","NOUN"
"occupy","VERB"
"occur","VERB"
"ocean","NOUN"
"odd","ADJ"
"odd","NOUN"
"offensive","ADJ"
"offensive","NOUN"
"offer","VERB"
"offer","NOUN"
"officer","NOUN"
"officer","VERB"
"office","NOUN"
"official","ADJ"
"official","NOUN"
"off","PREP"
"off","ADV"
"off","ADJ"
"off","NOUN"
"often","ADV"
"often","ADJ"
"of","NOUN"
"of","PREP"
"oh","INTER"
"oil","NOUN"
"oil","VERB"
"okay","ADJ"
"okay","ADV"
"okay","VERB"
"okay","NOUN"
"old","ADJ"
"old","NOUN"
"once","ADV"
"once","CONJ"
"once","NOUN"
"one","DEFAR"
"one","PRO"
"one","NOUN"
"ongoing","ADJ"
"onion","NOUN"
"only","ADJ"
"only","ADV"
"onto","PREP"
"on","NOUN"
"on","PREP"
"on","ADV"
"on","ADJ"
"opening","NOUN"
"open","ADJ"
"open","VERB"
"open","NOUN"
"operate","VERB"
"operation","NOUN"
"operator","NOUN"
"opinion","NOUN"
"opportunity","NOUN"
"oppose","VERB"
"opposite","ADJ"
"opposite","NOUN"
"opposite","PREP"
"opposite","ADV"
"opposition","NOUN"
"option","NOUN"
"orange","NOUN"
"order","NOUN"
"order","VERB"
"order","INTER"
"ordinary","ADJ"
"ordinary","NOUN"
"organic","ADJ"
"organic","NOUN"
"orientation","NOUN"
"originally","ADV"
"original","ADJ"
"original","NOUN"
"origin","NOUN"
"otherwise","CONJ"
"otherwise","ADV"
"otherwise","ADJ"
"otherwise","PRO"
"other","DEFAR"
"other","PRO"
"other","ADV"
"other","NOUN"
"ought","VERB"
"ought","NOUN"
"ought","ADV"
"ourselves","PRO"
"our","DEFAR"
"outcome","NOUN"
"outside","PREP"
"outside","ADJ"
"outside","ADV"
"outside","NOUN"
"out","ADV"
"out","PREP"
"out","INTER"
"out","NOUN"
"out","VERB"
"oven","NOUN"
"overall","ADJ"
"overall","ADV"
"overall","NOUN"
"overcome","VERB"
"overlook","VERB"
"overlook","NOUN"
"over","PREP"
"over","ADV"
"over","ADJ"
"over","NOUN"
"owe","VERB"
"owner","NOUN"
"own","DEFAR"
"own","VERB"
"pace","NOUN"
"pace","VERB"
"pace","PREP"
